,comment,true_label,predicted_value,predicted_label
2183,(qt)|(qt)(HHmmqt)|(Emt)|(t)(EHt)|(t)|(qt)|(t)(EEEmt)|(Et)|(Ht)|(Emmmmt)|(EEHmt)|(EEEt)|(Emmt)|(Et)|(Ut)|(EHt)|(HHmmmmmmqt)|(Ut)|(Et)|(EEEEt)|(qt)|(Hmqt)(EEmt)|(mmmmt)|(Hmqt)|(qt)|(Emmt)|(qt)(qt)|(qt)(qt)(qt)|(EHt)(t)(t)|(qt)|(mt)|(Emt)(Et)|(qt)|(qt)|(Ut)|(qt)|(Emt)(t)|(qt)|(HHmmUt)|(Hmmmmmmmqt)|(Emt)(mmUt)(Emt)|(t)|(Ut)(Ut)|(mqt)|(HHHqt)(EHt)(mmqt)|(t)|(HHmUt)|(Ut)|(Ht)(mmUt)(Et)|(mmqt)(Emmmt)(Emt)|(Emt)|(HmmmmmUUt)|(EHt)|(mmt)|(Ut)|(Ut)|(mmqt)|(Hmmmmmt)|(mUt)|(mt)|(mt)|(mmqt)|(t)|(qt)(Emmt)(EHHHHmt)|(mmqt)|(Emmmt)|(EEEEmmm)(EEEEmmm)(EEEEmmm)(EEEEHt)|(mmmmqt)|(mt)(Hmt)|(Ut)|(Ut)(mmmmmmqt)(Ut)(Ut)|(Et)|(qt)|(Ut)|(Ut)|(mmUt)|(Ut)|(mUt)|(qt)(qt)|(qt)|(Ut)(t)|(HHHHqt)(mqt)(Et)|(mt)(qt)(mt)(mt)(t)|(qt)(Et)|(qt)(Et)|(qt)|(qt)(Hmmmmqt)(EEEEmt)|(EEmmmt)|(EHHt)|(mmmmqt)(mmmmt)(mmmmt)(mmmmmt)|(Ut)(qt)|(mqt)|(Ut)|(mt)|(EEEEt)|(t)|(qt)|(mmmmqt)|(mmmUqt)|(Et)(HmmmUt)|(EHt)|(mt)|(Et)(EHHHHHHmmt)(Emmmt)|(qt)|(Ut)|(EHt)|(qt)|(Et)|(qt)(Et)|(EHmt)(EHmt)|(Emmt)|(mmqt)|(mmmqt)(mmqt)|(t)|(mmmmmmqt)(EEEmmmmt)(mmmmmmmqt)(mmqt)|(EHHHHHHHHt)(EEEHt)|(EHmt)|(HmmUt)(HmmUt)(EUt)|(mmmqt)(qt)(Uqt)(Emt)|(EEEt)(mt)|(t)(t)|(t)|(mmt)|(Et)(mmmqt)|(HmUqt)|(qt)|(Et)|(qt)|(EEEHt)|(qt)|(Emt)|(HHmqt)(Uqt)(mqt),1,0.003469498362392187,0
2196,(HHHHUt)|(Ut)|(Ut)(Ut)(Hmt)|(t)|(mUt)|(Ut)|(Ut)(Ut)|(mUt)(mUt)|(mUt)|(Ut)|(mUt)|(mUt)|(mmmUt)(HmUt)(HUt)(mUt)|(Ut)|(mmUUt)|(mUt)|(mUt)|(Ht)|(mUt)(mUt)|(mUt)|(mUt)|(Ut)|(mUt)(mUt)|(Ut)|(mUt)|(HHUt)|(mUt)|(mUt)|(HUt)(Ut)|(HUt)(Ut)|(HUt)|(Ut)|(Ut)|(HmUt)|(Ut)|(Ut)|(HmUt)|(mUt)|(mmUt)|(mUt)|(Ut)|(mUt)|(Ht)(HUt)|(mUt)|(mUt)|(mUt)|(HHUt)|(mUt)|(Ut)|(Ut)|(Ut)|(mUt)|(mmmUt)(HHUt)|(HHmUUt)|(t)(t)|(HHUt)|(HHmUt)|(mUt)(Hmt)|(Ut)(Ut)|(HUt)(mUt)|(Ut)|(HmUt)|(HHt)|(mUt)|(HUt)|(HmUt)|(mUt)|(t)|(mUt)|(mUt)|(Ut)|(Ut)(mUt)|(mUt)|(Ut)|(Ut)|(Ut)|(HUt)|(Ut)(HUt)|(Ut)|(Ut)|(Ut)|(mUt)(Ut)|(Ut)|(mUt)|(mUt)|(Ut)|(mUt)|(mUt)|(Ut)(Ut)|(mUt)|(mUt)|(Ut)|(mUt)|(mUt)|(Ut)|(Ut)|(mUt)|(HHt)(mt)|(Ut)|(mUt)|(mUt)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(mt)|(mUt)(UUt)|(mUUt)|(Ut)(Ut)(Ut)|(Ut)|(mUt)|(Ut)|(Hmt)(Hmt)(Hmt)|(mUt)|(Ut)|(Ut)|(mUt)|(mUt)|(Ut)|(Ut)(Ut)|(mUt)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(mUt)(Ut)(Ut)|(Ut)|(mUt)|(mUt)|(Ut)|(mUt)|(Ut)|(mUt)|(Ut)|(Ut)|(Ut)|(Ut)(mUt)|(Ut)(Ut)|(HHt)|(UUt)|(HmUt)|(Ut)|(Ut)|(Ut)(mUt)|(Ut)|(Ut)|(Ut)|(Ut)|(HUt)(HHUt)|(mUt)|(HUt)|(Ut)|(Ut)(Ut)|(mUt)|(mUt)|(mUt)|(Ut)|(mUt)|(mUt)|(mUt)|(Ut),0,0.6536838412284851,1
2199,(Ut)(Ut)(Ut)(Ut)|(Ut)|(HmUt)|(Ut)(mUt)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HHUt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(HHmUt)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)(HmUt)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(HmUt)|(Ut)(Ut)|(HUt)(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)(Ut)|(HHUt)|(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(UUt)|(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)(Ut)(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(HHUt)|(HHHHmUt)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(HUt)|(Ut)|(Ut)|(HHUt)(Ut)(Ut)|(Ut)(Ut)|(Ut)|(HHmUt)(HHmUt)(HHmUt)|(Ut)|(HmmUt)(mUt)|(Ut)|(HmmUt)(Ut)(Ut)(Ut)|(HHmmUt)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(HHmUt)(HHmUt)(HmUt)(HmUt)(Ut)(HmUt)(HmUt)(HmUt)(HmUt)|(HmUt)|(Ut)|(Ut)|(Ut)(Ut)|(HHHHmt)(HHHmt)(HHmt)(HHmt)|(Ut)|(HmUt)|(HmmUt)|(Ut)(Ut)|(Ut)|(Ut)(Ut)|(HUt)|(HUt)|(Ut)|(mUt)|(HmUt)(HmUt)|(HHmt)(HHHmt)|(Ut)(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(mUt)|(Ut)|(Ut)|(HHmt)(HHmt)(HHmt)(Hmt)|(Ut)|(Ut)(Ut)(Ut)|(mUt)|(mUt)|(Ut)(Ut)(Ut)(Ut)(Ut),1,0.47802481055259705,0
2205,(HUUt)|(HUt)|(Ut)|(Ut)|(Ht)(Ht)|(HUUt)|(Ut)|(HUUt)|(Ut)|(HUUt)|(Ut)|(Ut)|(HUUt)|(Ut)|(HHt)|(HUUt)|(Ut)|(Ut)|(HUUt)|(HUUt)|(HHt)|(Ut)|(Ut)|(Ut)|(Ut)|(HUUt)|(HUUt)|(HHUt)|(t)|(t)|(Ut)|(t)|(mt)(mt)|(HUUt)|(Ut)|(Ht)|(Ut)(Ht)|(Ut)|(Ut)|(HUt)|(HUUt)|(Ht)|(Ht)|(Ut)(HUt)|(HHt)|(HHUt)(HUt)(HUt)(HHUt)|(HUt)|(t)|(Ut)|(t)|(t)|(HUUt)|(HUUt)|(Ut)(Ut)|(Ut)|(HUUt)|(Ut)|(Ut)|(Ut)|(HUt)|(Ut)|(Ut)|(Ht)|(HUUt)|(Ht)|(Ht)|(Ht)|(Ut)|(Ut)|(Ut)|(HUUt)|(HUUt)|(Ht)|(Ut)|(mUt)|(Ht)|(HUUt)|(Ut)|(Ut)(Ut)|(Ht)|(HUUt)|(Ht)(Ut)|(Ut)|(Ht)|(Ht)|(HUUt)|(Ht)|(Ht)|(Ut)|(HUUt)|(Ut)|(Ht)(t)|(Ut)|(HUUt)|(Ht)|(Ut)|(Ut)(Ut)|(HHUt)|(HUUt)|(Ht)|(HUUt)|(Ut)|(Ut)|(Ut)|(HUUt)|(HUUt)|(HUUt)|(Ut)|(HUUt)|(Ut)|(Ut)|(Ht)|(Ut)|(Ht)(HUUt)|(HUt)|(Ut)|(Ut)|(Ht)|(Ut)|(Ht)|(Ut)|(Ut)|(Ht)|(HUUt)|(Ut)|(Ht)|(Ut)|(Ht)(Ht)|(HUUt)|(Ht)|(Ht)(Ut)|(Ht)|(Ut)|(HUUt)|(Ut)|(Ut)|(Ht)|(HUUt)|(Ut)|(HUUt)|(Ht)|(Ut)|(Ut)|(HUUt)|(Ht)|(HUUt)|(Ut)|(Ut)(Ht)|(HUt)|(HUUt)|(Ut)|(Ht)|(Ut)|(HUUt)|(Ht)|(HUt)|(Ht)|(Ut)|(Ht)|(HUUt)|(U)|(Ht)|(mUt)|(Ht)|(HUt)|(HUUt)|(Ht)|(Ut)|(HUUt)|(Ht)|(Ut)|(Ut)|(HUUt)|(HUUt)|(Ut)|(Ut)|(HUUt)|(Ut)|(t)|(HUUt)|(HUUt)|(HUUt)|(Ut)|(HUUt),0,0.8928959369659424,1
2221,(Et)(qt)(qt)(t)(EEEEt)(qt)(qt)(qt)(qt)(qt)(Et)(qt)|(qt)|(Et)(qt)|(Et)(qt)|(EHt)(qt)|(qt)(t)(qt)(t)(qt)(Et)(Et)(Et)(qt)(Et)(t)(EEEEt)(qt)(EEt)(EE)(qt)(qt)(qt)(EEEEt)(qt)(qt)(Et)(qt)(Et)|(qt)(qt)(qt)(Et)(Et)(qt)(t)(qt)(EEt)(qt)(qt)(Et)(qt)(t)(qt)(qt)(qt)(qt)(qt)(qt)(t)(t)(qt)(t)(t)(EEt)(t)(qt)(qt)(qt)(qt)(EEEEt)(Et)(qt)(qt)(Et)|(qt)(EEHt)(HHHt)(qt)(HHqt)(EHt)(HHqt)(qt)(EHHt)(EHt)(EEHt)|(qt)(qt)(Et)(qt)(EEEEt)(Et)(qt)(Et)(Hqt)(EHt)|(qt)(Et)(qt)(EEt)|(qt)(t)(Et)(EEt)(Et)(Et)(Et)(EE)(EHt)|(qt)(Ht)(qt)|(qt)(t)(qt)(Et)(EEt)(qt)(Et)(qt)|(UUUUqt)(mmmqt)|(qt)|(mmmUqt)(HmmmUqt)(mqt)|(qt)|(qt)(qt)(Et)(EEEHUt)|(Hqt)|(t)|(Et)(Et)(qt)(qt)(qt)|(qt)(qt)(EHHt)(qt)(EHHt)(qt)(qt)(Hqt)(EEEHt)(qt)(EHHt)(EHt)(Ht)(qt)|(Hqt)(EHt)(qt)(EEHHt)|(Et)(Et)(EEt)(t)(t)|(EEEt)(EHt)(qt)(t)(qt)(EHHt)(qt)(Et)(EEEt)(qt)(Et)(Et)(EEt)(EEt)|(qt)|(qt)(qt)(qt)(qt)(EHt)(EEEHt)(qt)(Hqt)|(EHt)(t)|(qt)(qt)(HHHHqt)(EHHHt)|(Et)(qt),1,0.09808045625686646,0
2223,(t)(t)(t)|(t)|(t)|(t)(t)(t)(t)(t)(t)|(t)|(t)|(t)(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)(t),0,0.817764937877655,1
2231,(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)(t)|(t)|(t)(t)|(t)|(t)|(t)|(mt)(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)(t)(t)(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(t)(t)(t)(t)|(t)|(t)|(t)|(t)|(t)|(mt)(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(mt)|(t)|(t)(mt)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)(t)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)|(t)|(t)|(mt)(t)(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)(t)|(t)|(t)(t)(t)(t)(t)|(t)|(t)|(Ht)|(Ht)|(HHmt)|(Hmt)|(Ht)|(Ht)|(t)|(t)(t)|(t)(t)|(t)|(t)|(t)(t)|(t)(t)|(t)|(t)|(t)(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(mt)|(t)(t)|(Ut)|(Ut)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(U)|(U)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(t)|(t)|(t)|(t),0,0.5514726638793945,1
2234,(t)(mmUt)|(Ht)|(Ut)|(Ut)|(Ht)|(Hmmmmmmmmt)|(Ut)|(t)|(mmUt)|(mt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(mUt)|(Ut)|(Ut)|(t)|(Ut)|(Ut)|(Ht)|(t)|(Ut)|(Ut)|(t)(mt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(t)|(t)|(Ut)|(Ut)|(HHt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ht)|(Ut)|(Ut)|(HUt)|(Ut)|(mUt)|(Ut)|(t)|(Ut)|(Ut)|(Hmt)(t)|(Ut)|(Ut)(Ut)|(t)|(Ut)|(t)|(Ut)|(HmmmUt)|(Ut)|(Ut)|(t)|(mUt)|(Ut)|(Ut)|(mt)|(Ut)|(t)|(Ut)|(t)|(Ut)|(Ut)|(Ut)(HHUt)|(HUt)|(mUt)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(t)|(Ut)|(Ut)|(Ut)|(Ut)|(mUt)|(Ut)|(t)|(Ut)|(Ht)(Ut)|(Ut)|(Ut)(Ut)|(Ut)(Ut)|(t)|(mUt)|(Ht)|(t)|(Ut)(Ht)|(t)|(t)|(Ut)|(Ht)|(Ut)|(Ut)|(Ht)|(HUt)|(Ut)|(Ht)|(HUt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HHU)|(Ut)|(Ut)|(HHt)|(t)|(t)|(Ht)|(Ut)(mt)|(Ut)|(mt)|(t)|(Ut)|(t)|(t)|(Ut)|(HUt)|(Ut)|(Ut)|(Ut)|(t)|(HHUt)|(Ut)|(HHHUt)|(HmUt)(t)|(t)|(t)|(Ut)|(t)|(Ut)|(t)|(Ut)|(Ut)|(t)|(Ut)|(t)|(HHHUt)|(Ut)|(HHUt)|(mUt)|(t)(Ut)|(Ut)|(Ut)|(t)|(Ht)|(Ut)|(HUt)|(t)|(Ut)|(Ht)|(t)|(HUt)(t)|(Ut)|(Ut)|(Hmt)|(mt)(Ut)|(t)|(HHUt)|(t)|(t)|(Ut)|(Ut)|(Ut)|(Hmmmm)(Hmmmm)(Hmmt)|(HHmmmmmmmm)(HHmmmmmmmm)(mmmmmmmt)(Hmmmm)(Hmmmm)|(HHmmUt)|(t)|(t)(t)(Ht)|(mt)|(t)|(Ut)|(Ut)|(mUt)|(Ut)|(Ht)|(mt)|(t)|(Ut),1,0.3424832224845886,0
2247,(t)|(t)|(t)|(t)(t)(t)(t)(t)(t)|(t)|(t)|(t)|(mt)(t)(t)(t)(t)(t)(t)|(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)(t)(t)(t)(t)(t)(mt)(t)(t)(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)(t)(t)|(t)(t)(t)(t)(t)(mt)|(t)|(t)(t)|(mt)|(t)(t)|(t)(t)(mt)(t)(t)|(t)(t)|(t)(t)|(mt)(t)(mt)(t)|(mmmmt)|(t)|(t)|(t)|(t)|(t)(mt)(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(mt)(mt)(mt)|(HHHHt)|(t)|(Ht)|(HHt)|(HHHmmt)(Ht)(HHmmt)(mmt)|(t)|(Ht)|(t)|(t)|(mt)|(t)|(t)|(t)|(t)(t)(t)|(t)|(t)|(t)|(t)|(t)(t)(t)(t)|(t)(mmt)(t)(mt)|(t)|(t)(t)|(t)|(mt)|(mt)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(Ht)|(t)|(t)(t)|(t)(t)|(t)|(t)(mt)|(t)(t)(t)(t)(t)|(t)(t)(t)(t)|(t)|(t)(t)|(mt)|(t)(t)|(t)(t)|(t)(t)(t)(t)(t)|(t)(t)|(t)|(t)(t)(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(Ut)(t)(t)|(t)|(t)|(t)|(mt)|(t)|(t),1,0.15864524245262146,0
2249,(mUt)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)|(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)(t)(t)(t)(t)(t)(Ht)(Ht)(t)(Ht)(Ht)(t)(t)(mUt)|(t)(t)(t)(t)(t)(t)(t)(t)(t)(HH)(t)(t)(Ht)(t)(t)(t)|(t)(Ht)(Ht)(t)(t)(Ht)(t)(t)(Ht)(Ht)(t)(t)(Ht)(Ht)(t)(Ht)(Ht)(Ht)(t)(Ht)(t)(t)(t)(t)(t)(t)(t)(t)(t)(Ht)(t)(t)|(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)(t)|(t)|(t)(t)(t)(mUt)(mUt)|(t)|(HHt)(Ht)|(t)(t)(t)(HHt)(t)(t)(t)(Ht)|(mt)(Ut)(mt)|(Ut)(Ut)(Ut)(Ut)(t)(t)(t)(Ut)(Ut)(Ut)|(HUt)(Ht)(t)(Ht)|(t)(mUt)|(HHHt)|(mUt)|(t)(t)(mUt)(mUt)(Ut)|(mUt)(mUt)(Ut)(mUt)(t)(mUt)(mUt)(mUt)|(Ut)(mUt)(mUt)(Ut)|(mUt)(Ut)|(t)|(Ut)(Ut)(Ut)|(mt)|(t)(Ht)(Ht)(Hmt)(Ht)(Ht)(Ht)(t)(t)(t)|(t)(t)|(t)(t)(mt)(t)(t)(t)(HHt)(mt)(t)(mt)(t)(mt)(t)(t)(t)(Ht)|(mUt)(t)(t)(t)(t)|(mUt)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut),0,0.5365446209907532,1
2251,(t)|(t)(t)|(mt)(mt)|(mt)|(mt)(mt)(mt)|(mmmt)|(t)|(t)(t)|(t)|(mmt)|(t)(t)|(mmt)|(t)|(t)(t)|(t)|(U)|(mmmt)(mt)|(mt)(t)(Ut)|(t)(HmUt)|(t)(t)|(t)|(t)(t)(t)(t)(t)|(mmmmt)|(mt)(mmt)(t)|(mt)|(mt)(t)|(HHmt)(t)(t)(mt)(t)(mt)(t)|(t)(t)(t)|(t)(t)(Ht)|(t)|(mt)|(t)|(t)|(U)|(t)|(t)|(t)|(t)|(t)(t)|(t)(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)(t)(t)(t)(t)(t)(t)(t)|(t)|(t)|(t)(t)(t)(t)(t)(t)|(t)(t)|(t)|(Ht)|(mt)|(t)|(Ht)|(t)|(t)|(t)(t)(t)|(t)(t)(t)(t)|(t)(t)(t)(t)(t)(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)|(t)|(t)(t)|(H)|(t)(t)(t)(t)(t)|(t)(t)(t)(t)|(EUt)|(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)|(t)|(Emt)(HHHHHHHHUqt)(HHHHHHHHUqt)|(Hmqt)(HUt)(Hqt)(EHt)(Uqt)(HHmmqt)(qt)|(qt)(HUt)(HUt)(HUt)|(UUqt)(Uqt)|(Hqt)(Hmqt)(qt)(EHHHmmt)|(t)(HHmqt)(HHHHHmmUt)(Hqt)(Emt)|(HUt)(mqt)(Hqt)(qt)(t)(t)(mmqt)(qt)|(qt),1,0.35574036836624146,0
2268,(EUt)(HHHHHUt)|(EEEEHHH)(t)|(Et)|(mmmmmmmqt)|(mmqt)(HHmt)(qt)|(HHmUt)(EHt)|(Et)(EHHt)|(Ut)(Ut)(Ut)|(U)|(EHHHHHUt)(t)|(qt)(HHmmUt)|(HHHqt)|(EUt)|(mt)|(Ut)|(Hmqt)(qt)|(mmUt)|(HHHHUt)(t)(qt)|(Ut)(t)(Et)(Hqt)|(qt)|(Uqt)|(HHHmqt)|(Et)(qt)(HH)(Hmmt)|(Ut)|(EHt)(HUqt)(qt)|(HUt)|(t)|(Ut)|(Et)(EHHt)|(HHt)|(qt)|(UUt)|(qt)(qt)(EUt)|(mUt)|(HHHqt)|(Ht)|(¤¤¤Ut)(H¤¤qt)(HHmUt)|(EHt)|(Hmt)|(Hqt)|(HHHUt)(HHHmmUt)(HHHHHmUt)(HHmmmmt)|(HmUt)(HmmmUt)(mt)(Ut)|(HHHmUqt)|(qt)|(HHHUt)(Hmmqt)(mt)|(qt)|(Ut)(t)|(Et)|(HHmUt)|(U)|(Emt)|(Ut)|(Ut)|(qt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(qt)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HmUt)|(mUt)|(HmUt)|(HmUt)(HUt)|(HHUt)|(HmUt)|(HUt)|(Ut)|(HUt)|(Ut)|(HUt)|(HUt)|(Ut)|(HHUt)|(HHHHUt)|(Ut)|(Ut)|(Ut)|(U)|(Ut)|(Ut)(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(Ut)|(HHHUt)|(HHqt)|(qt)|(qt)|(qt)|(mUt)|(HUt)|(qt)|(qt)|(Hqt)|(Ut)|(HUt)|(qt)|(HHqt)|(qt)|(qt)|(EHt)|(qt)|(qt)|(qt)|(Ut)|(qt),1,0.4835079610347748,0
2273,(t)|(t)|(t)(t)|(t)(t)|(t)(t)|(t)|(t)(t)|(mt)|(t)|(t)|(t)|(t)(t)|(t)(t)(t)(t)|(t)(t)(t)|(Hmt)|(t)|(t)|(t)(t)|(t)(t)|(t)|(t)|(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)|(t)|(t)(t)(t)(t)(t)(t)(t)(t)(t)|(t)(t)|(t)(t)(t)(t)(t)|(HHt)|(t)|(t)|(t)|(t)|(t)(t)|(mt)(t)(Ht)(t)(Ht)(t)(t)(t)|(t)(t)(t)|(Ht)(t)(t)(t)|(t)|(t)(Ht)|(t)(t)(t)(t)|(t)(t)|(t)|(t)|(mt)|(t)(t)(t)|(t)|(t)|(t)(t)(t)|(t)|(t)(t)(t)|(t)|(t)(t)|(t)(t)(t)(t)(t)(t)|(t)(t)(t)(t)(t)(t)(t)|(t)(t)|(t)(t)(t)(t)|(t)|(t)(t)|(t)(t)|(t)(t)(t)(Ht)(t)(t)(t)(t)(Ht)|(t)|(t)|(t)(mt)(t)|(t)(mt)(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(t)(mt)|(t)(t)(t)(t)|(t)(t)|(t)|(t)|(t)|(t)(t)(t)|(t)(t)|(Ht)(H)(Ht)|(Ht)|(H)(H)|(Ht)|(mmUt)(t)(mt)(mt)(mmUt)(mmUt)(mmUt)(mmUt)(mmUt)(mmUt)(mmUt)|(mt)|(mt)(mt)(t)|(HmUt)(t)(mt)(mt)|(HmUt)(HmUt),0,0.5775056481361389,1
2283,(t)|(t)(t)|(t)|(t)|(t)|(t)(Ht)|(t)|(t)|(t)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)(t)|(t)|(t)|(t)(t)|(t)(t)(t)|(t)|(t)|(t)(t)|(t)|(t)|(H)|(t)(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(Ht)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(H)|(t)|(t)(t)|(t)(Ht)|(Ht)|(t)|(t)|(t)|(Ht)|(t)(t)|(t)(t)|(Ht)|(t)|(t)|(t)|(t)|(Ht)|(t)(t)|(t)|(t)|(t)(t)|(t)(t)(Ht)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)|(t)|(t)(t)|(t)|(t)|(t)|(t)|(Ht)|(t)|(Ht)|(t)|(t)|(t)|(t)|(t)|(t)(t)|(Ht)(t)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)(t)(Ht)|(t)|(t)|(Ht)|(t)(t)|(Ht)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)(Ht)|(t)|(t)|(Ht)(t)(t)|(t)(t)|(t)|(t)|(t)(t)|(t)|(Ht)|(t)|(t)|(Ht)|(t)(t)|(t)(t)(t)|(t)|(Ht)|(t)|(Ht)(t)|(t)(t)|(t)|(t)(t)(Ht)|(t)|(t)|(t)|(t)|(t)|(t)|(t)|(Ht)|(t)|(t)|(t)|(t)|(t)(H)|(Ht)|(Ht)|(t)(t)(t)|(t)|(t)(t)(t)|(t),0,0.9199614524841309,1
2285,(mt)|(mt)|(HUt)|(t)|(Ut)|(t)|(t)|(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(HUt)(Ut)(HUt)|(mt)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)(Ut)|(Ut)(Ut)(Ut)(Ut)|(HHHmUt)|(mt)|(mqt),1,0.4940088391304016,0
