,comment,true_label,predicted_value,predicted_label
996,T|⚂T|⚂T|⚁T|⚀T|⚂TT|⚁T|⚃T|⚂T|⚂T|⚂T|⚃T⚀T|⚀T⚀T|⚂T|⚁T|⚃T|⚂T□T|⚄T|⚂T|⚃T|⚂T|⚂T|⚃T|⚃TT|⚂T|⚄T|⚃T|⚂T|⚃T|⚂T|⚁T|⚃T|⚁T⚀T□T|⚁T⚀T|⚂T|⚂T|⚃T|⚃T|⚃T|⚂T|⚁T|⚃T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚃T|⚂T|⚃T⚀T|⚄T|⚂T|⚁T|⚃T|⚄T|⚃T|⚀T|⚂T|⚄T|⚁T|⚄T|⚁T|⚂TT|⚁T|⚁T|⚂T⚀T|⚃T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂TT⚀TT|⚁T|⚂T|⚀T|⚂T|⚁T|⚂T|⚁T|⚁T|⚀T|⚃T|⚃T|⚃T|⚃T⚀T|⚃T|⚂T□T|⚂T|⚂T|⚁T|⚁T|⚁TT|⚂T|⚂T|⚁T|⚂T□T|⚁TTT|⚂T|⚂T|⚂T|⚂T|⚂T⚀T□T|⚂T|⚂T|⚂T□TT□T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚃T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚃T|⚂T|⚂T|⚀T|⚂T|⚀T|⚁T|⚁T|⚂T⚀T|⚂T|⚃T|⚂T|⚁T|⚁T|⚁T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T□T|⚂T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T,0,0.6265375018119812,1
1004,T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚀T|⚀T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁TT|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T,0,0.9044126272201538,1
1012,r⚀pr|⚁p|⚁p|⚁r|⚁r|⚁r|⚁T|⚁p|⚁p|⚁T□T⚀T|⚁r|⚁rr|⚀r|⚁r|⚁rr⚀r⚀r|⚀r|⚁r□r|⚁r|⚁r|⚁r□T⚀r|⚁r⚀r|⚁p|⚁p|⚁rr|⚁r|⚁r|⚁T□p□r|⚁r|⚁T⚀r|⚁r|⚁r|⚁r|⚁r|⚁rpr|⚁r|⚀r⚀T|⚀T|⚁p□p|⚁r⚀r|⚁r□p|⚁T|⚁r|⚁r|⚁TT⚀TT□p⚀T|⚀TT⚀T⚀TT□p⚀T|⚀TT⚀T□rrrrr□rrr□rr□TT□pp⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀T□rr□TT⚀T|⚀TTr⚀T⚀TT□T⚀T□T|⚀TT⚀T□r⚀TT⚀T|⚀TT⚀TT⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀T⚀T⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T|⚁TT⚀r|⚀TT⚀T⚀TT⚀T|⚀TT□T⚀T⚀TT⚀r□T|⚀TT⚀T⚀r□TT⚀T|⚀TT⚀T⚀TTr⚀rT⚀r|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀TT⚀T⚀T□T□T□T|□T□TTT⚀T□T□TT⚀T□T□TT□T⚀r□TT□T⚀rrrr|□TT□rr□r⚀T□T⚀TT⚀rr□T|⚀TT⚀T⚀T⚀TT⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀TT⚀T|⚀TT⚀T⚀T⚀T|⚀TT⚀T⚀TT□T⚀T|⚀TT⚀T⚀T□T⚀TT,1,0.38924652338027954,0
1030,r|⚁T|⚁Trrr□r|⚁T|⚀rrrrrrrr□rr|⚁T⚀rrrr|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚁T□T□T|⚁T|⚁T|⚀rrrrrrrrrr|⚁T|⚁r□rrrrr□rr|⚁T|⚁T⚀T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚁T□rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr□rr□rrrrrr□T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T,0,0.7708300948143005,1
1048,T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂TT|⚂p□pp|⚁ππ|⚁T|⚁prπ|⚁T|⚂p|□T|⚂p|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚁T|⚁T⚀p|⚂T⚀p|⚀p|⚁T|⚂ppp|⚂T|⚁p|⚁T|⚁p|⚂T|⚂pp|⚁T|⚁T|⚁Tppp□pp|⚂T|⚂ppp□p|⚁T|⚂T□pp|⚂T|⚁T□pp|⚂T⚀pp|⚂T□pp|⚁T□pp|⚂T⚀p|⚂T⚀p|⚂T⚀pp|⚁T□pp|⚂T□p|⚁pp|⚂T|⚀p|⚂T|⚂T|⚂pp|⚁T□p|⚁T□pp|⚂T|⚂T|⚁p□T|⚂T□p|⚂T□p⚀p|⚂T|⚂p|⚀T|⚂p|⚁T|⚁T|□pp|⚂T|⚂pp|⚀T□ppp|⚂T□p|⚁T□p|□pp|⚁T|⚁pp|⚂T□pp|⚂T□p|⚁p|⚂T□p|⚂T□pp|⚂T□pp|⚂T|⚁T|⚂T|⚂T|⚂T□p|⚂T□pp|⚂T⚀p|⚂T|⚂T|⚁p□pppp□pp|⚀p|⚂T|⚂T|⚁p□r⚀p|⚀r⚀T⚀p⚀r|⚀p⚀r⚀r|⚀p⚀r⚀p⚀r|⚀r□r⚀r⚀r|⚀ρ⚀p⚀r|⚀r□r□r⚀r□r□r⚀r⚀r⚀r⚀rr|⚀rp⚀p□p□rrr|⚀r⚀r⚀p|⚀p□p⚀r|⚀r⚀p⚀rp⚀p|⚀r□T|⚁p⚀p□r□r|⚀p⚀p⚀r□r□r□r|⚀r□r⚀p⚀r⚀p⚀p□p□p|⚀r⚀p⚀r□r⚀r|⚀r⚀rpp⚀rp⚀r|⚀p□T⚀r⚀p□p□p|⚀r□r⚀p□T□r|⚀Tr□pp|⚀r⚀p|⚁p,0,0.62419193983078,1
1059,T⚀T|⚁T|⚁p|⚂r|⚃T|⚂p|⚃T|⚁T□r|⚂T□Tp□T□p□p□pT□T□pp⚀T□T⚀T|⚀T|⚁T⚀T⚀T□p□T|⚀p□T□r□pp□p⚀T□T□p⚀p□T⚀p□T|⚀T⚀T□T|□T⚀T□p|⚁T|⚁T□T□T□T|□T□T|⚁T|⚀T□p|⚀Tr⚀T⚀T|⚁p□T⚀T⚀T|⚀p⚀Tr|⚁p□T⚀T⚀T|⚁p|⚂p|⚁p|⚁T|⚂T⚀T|⚀p⚀p|⚁p|⚂T|⚃T|⚃T⚀T|⚂T|⚂T|⚁p|⚂T□p|⚃T|⚃T|⚃T|⚂T□p□p⚀T|⚁p□T|⚁p|⚁T|⚀pp□T□r|⚂p|⚁T□T⚀T⚀T|⚁p□T|⚂T|⚂p|⚂p|⚄T|⚃p|⚃T|⚁T|⚂T⚀T□T□T|⚂T⚀p□T□T□T|⚀p□p□T□p□Tp□p□p□p□T⚀T⚀T|⚀T□p⚀T|⚁p⚀p□T□p|⚀T|⚁T⚀T□T|⚁T|⚁T□T|⚂T□T|⚁T|⚀T|⚁p|⚂T□p|⚁T⚀T|⚂T|⚃rrrrrrrrr|⚂T□T|⚂TT□T□T□T|⚁rrrrrrrrr|⚁rrrrrr|⚂T|⚃T|⚃T,1,0.27444276213645935,0
1063,T|⚃T|⚃T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚃T|⚃T|⚁T|⚃T□T|⚂T|⚂T|⚂p|⚂T|⚂T|⚂T|⚁T|⚂T|⚃T|⚂T⚀T|⚃T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚃TT|⚂T|⚁T□T|⚃T|⚂T|⚂T|⚁T|⚃T|⚃T|⚂T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T⚀T|⚂T|⚃T|⚃T|⚃T|⚃p□p⚀p|⚂T|⚂T|⚂T|⚂TT|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚀T|⚁T|⚂T|⚂T|⚁T|⚁T|⚃T|⚃T|⚂T|⚃T|⚂T|⚂T|⚂T|⚂T|⚃T|⚂T|⚁T|⚂T|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚀T|⚁T|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T|⚂T|⚁p□p|⚁T|⚂T|⚃T|⚃T|⚁T|⚁T|⚂T|⚃T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚃T|⚁T|⚁T|⚂T|⚃T⚀T|⚃T|⚂T|⚃T|⚂T|⚂T|⚁T|⚃T|⚂T|⚃T|⚂T|⚂T|⚂p|⚂T|⚂T|⚃T|⚂T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚁T|⚁T|⚃T|⚃p|⚃T|⚃T|⚁p□π|⚁p|⚃T|⚃p|⚃p|⚃p|⚃pp|⚄p|⚄p|⚂p|⚄T⚀p|⚃T|⚃T⚀p|⚃p|⚀p|⚁p|⚁p|⚁p|⚂T|⚀p|⚂pp|⚄p|⚁p|⚃p|⚃p,1,0.08738994598388672,0
1071,T□T⚀T⚀T⚀T□T□T|⚁T|⚁T|⚁T|⚁T|⚀T⚀T|⚀T⚀T⚀T|⚀T⚀T□T⚀T⚀r|⚁r|⚁T|⚁T|⚁T|⚀T|⚁T⚀T|⚁T|⚀T⚀T|⚁T|⚁T|⚀T|⚁T|⚂T|⚁T|⚁T|⚁T|⚀T|⚁T⚀T|⚁T|⚁T|⚀T⚀T|⚁T|⚁T|⚁T⚀T⚀T|⚀T⚀T⚀T|⚁T|⚀T|⚁T|⚁T|⚂T|⚂T|⚁T⚀T|⚁T|⚂T□T⚀T|⚁T|⚁T|⚀T|⚂T|⚂T⚀T|⚁T|⚁T|⚀T|⚁T⚀T|⚁T|⚁T|⚀T|⚁T|⚀T|⚁T|⚁T⚀T|⚁T|⚁T|⚁T|⚀T|⚁T|⚂T□T⚀T⚀T⚀T|⚀T|⚁T|⚁T|⚁T⚀T⚀T|⚁T|⚁T⚀T|⚂T|⚃T|⚁T|⚁T|⚁T⚀T|⚁T⚀T|⚁T□T|⚀T⚀T□T|⚁T|⚁T|⚁T|⚁T|⚁T|⚀T⚀T|⚁T⚀T|⚀T|⚁T|⚁T|⚁T⚀T|⚁T|⚁T|⚀T|⚁T|⚁T|⚁T⚀T|⚁T|⚀T|⚁T|⚁T|⚁T|⚀T⚀T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁T|⚀T|⚂T|⚁T|⚁T|⚁T|⚁T|⚀T⚀p□p|⚁T|⚁T|⚁T|⚂T|⚁T|⚁T|⚀T⚀T|⚁T|⚁T□T|□T|⚂T|⚀r|⚁T|⚂T|⚁T|⚂T|⚁T|⚃T⚀T|⚃T|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚄T|⚄T|⚄T|⚃T|⚂T|⚀T|⚄T|⚄p,0,0.9185319542884827,1
1072,T⚀T⚀T⚀T□T□T|⚀T⚀T□rp⚀T⚀rr□T⚀T|⚀T□T⚀T⚀T⚀T|⚁T|⚁T□T□T|⚁T□TT□T□T|⚁T⚀T|⚀T|⚁T|⚁T⚀T|⚁T□rrrrrr□rrrrrrrrr|⚁T□T⚀T|□r□r□r□r|⚁p|⚁p|□rrrT|⚁p□T□T|□Tr⚀r⚀p□T⚀T⚀T|⚁p□rr|r⚀r□r□r|⚀T⚀T□T⚀T⚀T|⚀rrr|⚁Trr⚀T⚀r⚀T⚀r|⚁p|⚀p|⚁T|⚁TTp|⚁r|⚁r|⚁pp|⚁TTrrTrT|⚀r|⚁TT|⚁T|⚀TTr|⚁TTT□rp□T□T⚀r|⚁r|⚁T|⚁T|⚁rrprrT|⚁T⚀Tr|⚁rr|⚀T|⚁T□T|⚁rrrrrr|⚁T⚀rr|⚀r|⚁p|⚁r|□T⚀rrrrr⚀p|⚁r⚀T|⚁r|⚀r|⚁T⚀T|⚁Trr□Trr□Trrr□r|⚀T□rr|⚁rrr|⚀r⚀T|⚀p⚀r⚀rr□rr□p□rrrrr|⚀r□r□T|⚁r|⚁T|⚁rr|⚁r□r□rr□r|□T□r⚀rr□TT□r|⚁r⚀rr|⚁T⚀T□r□rr□T|⚀T⚀T□TTTT⚀pTrrrrr□rrp|⚀rr□T□rrr⚀T□T⚀T|⚀r|⚁T□T|⚀T□r|⚁T□T□r|⚁T|⚁T⚀T□rr□p⚀p□p|⚁T|⚁T,1,0.006827076897025108,0
1074,T|⚃T|⚂T|⚂T|⚃T|⚁T|⚂T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚁T|⚂T|⚁T|⚂T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂T|⚅rrrrrr|⚂r|⚃r|⚂r|⚁r□r|⚄rr,0,0.8645065426826477,1
1075,r|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T□T|⚁T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚀T|⚁T|⚂TT|⚁r|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚀T|⚁r|⚂T⚀r|⚂T|⚀T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T⚀T|⚀T□T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁r|⚂r|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚀r|⚁T|⚂T|⚁T|⚂T|⚂T|⚁T|⚂r|⚁T|⚁T|⚁r⚀r|⚁T|⚁T|⚂r|⚁T|⚁T|⚂T|⚂T|⚂T|⚃rr|⚂T|⚂T|⚁T|⚀p|⚂r|⚃TT|□T□T|⚂T|⚁T|⚁T|⚂TT|⚂T|⚁T|⚁T|⚁T⚀T|⚁T|⚁T|⚁T|⚀T|⚁T|⚁T|⚁T|⚁p□r|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T|⚂T|⚃T|⚂T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚂r|⚁T|⚂T|⚂T|⚁T□T|⚃T|⚁r|⚂TT□TT|⚂T|⚁r|⚂T|⚁T|⚂r|⚂T|⚂r|⚂TT|⚁T|⚁T|⚁T|⚁T|⚂T|⚁T|⚀T|⚁TT|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚂T□T|⚂T|⚂T|⚂T|⚃T|⚁T|⚂T|⚂T|⚃T|⚁T|⚃T|⚃T|⚁T|⚃T|⚃TT|⚁r|⚁T|⚁T|⚀T,1,0.3759893476963043,0
1085,T⚀T|⚀TT|⚁T|⚁TT|⚂T|⚃T|⚂T|⚁T|⚂T|⚂T|⚁T|⚀T|⚁T|⚂T⚀p|⚀T⚀T|⚁r|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚂T|⚂T|⚂T|⚂T|⚂T|⚀T|⚂T|□T□TT⚀T|⚁T|⚁T|⚁r□T□T|⚂T|⚁T|⚁T|⚁T|⚀T⚀T|⚁T|⚁T|⚁T|⚂T|⚁T|⚁T⚀T|⚀T|⚁T|⚁T□T|⚁T|⚁T|⚁T|⚂T|⚁T|⚂T□T|⚁T|⚂T|⚂T|⚂T□T|⚂T|⚁T|⚀T|⚁T⚀T|⚀T|⚀T⚀T|⚁T|⚀T|⚁T|⚂T|⚂T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T⚀T|⚁T|⚁TT|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚀T|⚁T|⚁T|⚁T⚀T|⚁T|⚁T|⚁T|⚁T|⚁T|⚀T|⚁T|⚁T|⚂T|⚁T|⚀T|⚁T|⚃T|⚃T|⚁T|⚃T|⚀T□T|⚁T|⚁T|⚁T|⚁T⚀T|⚀T|⚁T|⚁T|⚁T|⚁T|⚀T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚁T|⚁T⚀T|⚁T|⚂T|⚂T⚀T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T□T|⚁T|⚁T|⚂T|⚁T|⚂T□T|⚂TT|⚁T□TT□T□T|⚃T⚀r|⚃T|⚂T|⚂T|⚂T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚂r□r|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T⚀T,0,0.7243293523788452,1
1086,rr□r|⚂r□r|⚁r|⚁r|⚁r|⚁r|⚂r|⚁r|⚂r|⚂r|⚁r|⚁r|⚂rrr|⚁r|⚂r|⚂r|⚂r|⚂r|⚁r|⚃p|⚀p|⚁r|⚂r|⚂r|⚁r□r|⚁r|⚂r|⚁r|⚂r|⚂r|⚁r|⚁r|⚁r⚀r|⚀rrrrr|⚁r|⚁r|⚁rr|⚁r|⚁r|⚁r|⚂r|⚁r|⚂r|⚁rrrr□r|⚂rr|⚂rr|⚂rr⚀r⚀r|⚃r□r|⚁r|⚂rrrrr|⚂r|⚂r|⚁r|⚂r|⚁r|⚁rr|⚁r|⚁T□rr|⚁rrr|⚁rr□r□r|⚂r□rr|⚁r|⚁r|⚂r|⚂r|⚁r|⚁r|⚂r|⚂r|⚂r|⚂r|⚃r|⚃r|⚁r|⚃r|⚁rrr|⚁r|⚁r|⚃r|⚂r|⚂r|⚃r□r|⚀rr|⚃rr|⚃r|⚁r⚀r|⚁rr|⚁rrr⚀rr|⚀r⚀r|⚀r|⚁r⚀r|⚁r|⚁r|⚁r□rr□r□r|⚁p|⚂r|⚃r|⚃r|⚂r|⚁r|⚁r|⚁r|⚁rr|⚃r|⚁T□r|⚃r|⚁r|⚂r|⚂r|⚂r|⚂r|⚂T|⚃r|⚁r|⚂r|⚃r|⚂r|⚃r⚀r⚀r|⚃r|⚂r|⚁r|⚁r□r|⚂r|⚃r|⚂r|⚂r|⚁r|⚁T|⚃r|⚂r|⚂r|⚃r|⚃r|⚂p|⚃T|⚃r|⚃r|⚂r|⚃r□r|⚃r|⚂r,1,0.0037956545129418373,0
1096,TTTT|⚄TT|T|⚁TT|⚁p|⚁T⚀T□T|⚂T|⚅T|⚅r|⚁r|⚅T|⚃TTT|⚂T|⚂T|⚂T|⚂TT|⚁TT|⚁TTT|⚂TTT|⚃T|⚁TTTT|⚃p|⚁p|⚀p|⚁p|⚁p|⚂p|⚁p|⚁p|⚁T|⚁p⚀p|⚁p|⚁p|⚁p|⚀p|⚂TTT|⚂T|⚃TT|⚂TTTT|⚁T|⚁TTT|⚂TTT|⚃TT|⚂T|⚂TTT|⚂TTT|⚃T|⚂T|⚂TTTT|⚁TTT|⚂T|⚂TTTT|⚁TT|⚁TTTT|⚂TTTT|⚂TT|⚂TTTT|⚁TTTT,1,0.154495969414711,0
1100,r|⚂r□r□r|⚀r□r|⚁p|⚃T|⚁rrrrr|⚁T|⚂r|⚁r|⚁T|⚂T⚀r|⚂T|⚁rr|⚁p|⚁T|⚁r|⚁p□r|⚁r|⚁r□p□rr|□r⚀p□r□p□rrr|⚂r|⚁T|⚁r□r|⚂r|⚂r|⚁r|⚂r|⚁T|⚁r|⚂r|⚂r|⚁T|⚁r□r|⚂r□r|⚁T|⚂r|⚁r|⚀r□T|⚁r|⚁r|⚀T|⚁rrr|⚁rr|⚁r|⚂p|⚁r|⚁rr|⚁r□r|⚁T⚀T|⚁T|⚂r□r□r|⚁T|⚁T□Tp⚀Tr□r|⚀T⚀r□r□rr⚀T|⚁Tr⚀r⚀r□r|⚁T|⚂Tr⚀r□r⚀r□r□Tr□T□p□r□T□Tr□r□r□r□r|⚁r|⚁T|⚁r|⚁r⚀r|□rr□r|⚂T⚀r|⚁r□T□r□r□r□r□rr|⚁r⚀r⚀r□rr|⚁r□rrrr⚀r|⚂T|⚃r|⚃T|⚂r⚀r|⚁rrr|⚂T|⚁T|⚃r|⚁r|⚂T|⚂r□r|⚂r|⚂r|⚂T|⚁r|⚁r|⚂r□T|⚃r|⚂r|⚃r|⚂T|⚁p|⚂T|⚂r|⚂r□r□r|⚂r|⚂r|⚂r|⚂r|⚂r□r|⚂r|⚂T|⚁r|⚂T|⚂p|⚂rp|⚁r|⚂r|⚁T,1,0.036502644419670105,0
1115,p□p|⚁T|⚁T|⚂T|⚁T|⚁T|⚀T⚀T|⚂T|⚂T|⚂r|⚂r|⚁T⚀T|⚁pp|⚂T|⚁T|⚁T⚀pp□p|⚁p|⚂T|⚁p⚀T|⚂T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚁ppp|⚁T|⚂T|⚀p|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚂T|⚂T|⚁T|⚂T|⚀T|⚂T|⚂T|⚂T|⚂T|⚁T|⚂T|⚂p⚀T|⚁p□p⚀TT⚀p|⚀pp⚀r|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁T|⚁T⚀T|⚂T|⚂T|⚁T|⚂T|⚁T□T|⚁T|⚁T|⚂T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T⚀T|⚂T|⚂T|⚀T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚂T⚀T|⚁T|⚂T|⚁T|⚂T⚀T⚀T|⚁T|⚂T|⚁T|⚁T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁T|⚂T|⚁TT|⚁T|⚂T|⚁p|⚁T|⚂T|⚂T|⚁T|⚁T|⚁T|⚂T|⚀T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚁T|⚁T|⚁T|⚁T|⚁T|⚂T|⚂T|⚁T|⚂T|⚁T|⚂T|⚁T|⚁T|⚁T|⚁T|⚁pp|⚂T|⚂T|⚁T|⚀T|⚂T|⚁T|⚁T|⚂T⚀T|⚁T|⚂T|⚂T|⚂T|⚂T|⚀T|⚁T□T|⚁T|⚂T|⚁T|⚁p⚀p|⚁T|⚁T□r|⚁T|⚁T|⚁T|⚁T|⚀p|⚁T|⚁T|⚂T|⚀T|⚁T|⚀T,0,0.511370837688446,1
